wave	0.081999	0.252502	0.423007	0.593005	0.764003	0.934001	1.104499	1.275002	1.446006	1.616005	1.786003	1.9565	2.127003	2.297507	2.468006	2.638005	2.809002	2.979	3.149503	3.320007	3.490506	3.661004	3.831002	4.001	4.172003	4.342507	4.513006	4.683004	4.853501	5.023999	5.194003	5.365007	5.535506	5.706003	5.876001	6.046	6.217002	6.387007	6.558005	6.728004	6.898001	7.068999	7.239002	7.410007	7.580505	7.751003	7.921001	8.090999	8.262002	8.432007	8.603004	8.773003	8.943001	9.113998	9.284006	9.455006	9.625005	9.795002	9.966	10.136003	10.306507	10.477007	10.648005	10.818003	10.988	11.158503	11.329006	11.500006	11.670004	11.840002	12.0105	12.181003	12.351507	12.522006	12.693004	12.863002	13.032999	13.203503	13.374006	13.545006
2187.065918	0	-0.236182	0.015877	-0.015214	-0.133165	-0.204908	0.09247	-0.005957	0.061143	-0.029296	-0.167561	-0.216479	-0.348226	0.232432	0.043539	0.143791	0.37812	-0.464097	0.394535	0.081414	0.382532	0.26047	-0.256457	-0.254672	-0.309283	-0.377541	-0.543453	-0.060031	0.022766	-0.346113	-0.043111	0.380717	0.13595	-0.063996	0.007607	-0.028524	-0.402158	-0.636313	0.473045	0.256624	-0.496669	0.086264	-0.090684	0.140741	-0.493904	0.038152	0.133878	0.038565	-0.310862	-0.10337	-0.001587	-0.098308	0.086187	-0.329692	0.128508	0.015338	-0.222298	-0.211445	0.093451	0.258883	0.103359	0.036873	-0.441386	0.143463	0.199267	0.506647	-0.099008	-0.086577	-0.133384	-0.347631	-0.425589	-0.003712	-0.52571	0.144356	-0.191026	0.214726	0.111462	-0.322634	0.329051	0.035196
2185.780273	0	-0.154396	0.017151	-0.02421	-0.106254	-0.174369	0.101058	-0.000532	0.072858	-0.022414	-0.11702	-0.192262	-0.28774	0.2387	0.070799	0.138507	0.38853	-0.390212	0.414325	0.09598	0.382042	0.276213	-0.215242	-0.187577	-0.272174	-0.338749	-0.460884	-0.028461	0.039366	-0.290785	0.000183	0.37021	0.166856	-0.05368	0.053858	0.017427	-0.34159	-0.561534	0.473765	0.262575	-0.447154	0.115903	-0.019662	0.160013	-0.445496	0.087782	0.148977	0.082923	-0.235831	-0.048676	0.020328	-0.060911	0.109173	-0.282711	0.137233	0.05075	-0.225133	-0.177387	0.107819	0.280992	0.118984	0.068024	-0.386815	0.166351	0.202298	0.479982	-0.040605	-0.035594	-0.100548	-0.310833	-0.384498	0.045473	-0.438267	0.182959	-0.173107	0.236935	0.132546	-0.257917	0.371922	0.063833
2184.494385	0	-0.082444	0.010213	-0.009554	-0.082337	-0.134808	0.11078	-0.008039	0.091439	-0.009803	-0.069769	-0.169695	-0.208348	0.226123	0.101314	0.149775	0.385649	-0.302439	0.411412	0.091728	0.377776	0.293178	-0.173608	-0.140156	-0.235935	-0.30124	-0.380247	0.001359	0.061879	-0.240144	0.042145	0.368421	0.204907	-0.050301	0.115791	0.049005	-0.2824	-0.488695	0.476038	0.282594	-0.381775	0.15807	0.055192	0.180319	-0.392314	0.133909	0.166401	0.122698	-0.164188	0.006086	0.022852	-0.014585	0.12798	-0.244931	0.160834	0.082815	-0.209729	-0.137321	0.120586	0.290555	0.148447	0.085068	-0.321693	0.186506	0.184159	0.463897	0.017658	0.023867	-0.074621	-0.264139	-0.31834	0.071571	-0.349254	0.202688	-0.143539	0.253936	0.153994	-0.1959	0.405228	0.086802
2183.20874	0	-0.0398	0.002704	0.021378	-0.063987	-0.104796	0.112905	-0.024845	0.106839	0.006105	-0.032324	-0.151715	-0.144855	0.1918	0.123567	0.157333	0.362768	-0.221514	0.385987	0.081124	0.366594	0.301496	-0.14178	-0.116564	-0.20562	-0.275603	-0.314916	0.02653	0.076577	-0.20039	0.065233	0.372194	0.238426	-0.056659	0.166172	0.058399	-0.240819	-0.432317	0.472584	0.292181	-0.31328	0.197575	0.116646	0.194579	-0.335636	0.169095	0.175664	0.143944	-0.109009	0.039606	0.015715	0.024103	0.135426	-0.220064	0.188158	0.092533	-0.182327	-0.097438	0.118883	0.280648	0.185761	0.085799	-0.259497	0.185635	0.151544	0.444868	0.050571	0.065679	-0.053962	-0.217206	-0.25004	0.074196	-0.281302	0.19915	-0.111667	0.262157	0.167435	-0.149379	0.424351	0.096142
2181.922852	0	-0.030762	0.0079	0.060109	-0.052961	-0.087175	0.114702	-0.041687	0.112949	0.023815	-0.008144	-0.139407	-0.111913	0.156022	0.128781	0.151872	0.332459	-0.163636	0.358843	0.072909	0.350153	0.296818	-0.120228	-0.107582	-0.177161	-0.256373	-0.264538	0.049268	0.085771	-0.172612	0.06624	0.373891	0.254329	-0.067647	0.190036	0.055346	-0.218246	-0.391939	0.46594	0.285904	-0.256541	0.223602	0.155357	0.203357	-0.282179	0.193494	0.176712	0.148616	-0.070297	0.051801	0.018104	0.052105	0.140186	-0.208239	0.206809	0.0865	-0.150623	-0.067772	0.105917	0.262006	0.214921	0.077704	-0.213247	0.163838	0.126302	0.418724	0.058021	0.08147	-0.033876	-0.174039	-0.194582	0.064423	-0.244571	0.186419	-0.083827	0.267732	0.172247	-0.125713	0.435453	0.094581
2180.637207	0	-0.045639	0.027614	0.098725	-0.052909	-0.070866	0.123441	-0.046921	0.111374	0.041622	-0.002709	-0.134065	-0.100347	0.135877	0.118238	0.13851	0.312789	-0.134288	0.345512	0.062584	0.329229	0.281914	-0.106275	-0.101202	-0.147396	-0.233073	-0.221286	0.066581	0.097082	-0.153765	0.055876	0.369277	0.246399	-0.075621	0.190155	0.053401	-0.211844	-0.359865	0.457449	0.271465	-0.219264	0.23527	0.171725	0.210108	-0.242425	0.204722	0.167423	0.141403	-0.040924	0.054679	0.038947	0.072254	0.151353	-0.199647	0.212754	0.083441	-0.118488	-0.059867	0.088001	0.243872	0.2227	0.065237	-0.188636	0.134751	0.120573	0.388137	0.056947	0.07913	-0.013121	-0.135101	-0.152641	0.05916	-0.228576	0.176915	-0.064626	0.273964	0.169198	-0.125685	0.440942	0.090007
2179.351318	0	-0.073604	0.043611	0.121299	-0.068319	-0.05156	0.129463	-0.036077	0.106182	0.050691	-0.023885	-0.139974	-0.098723	0.126764	0.100905	0.125485	0.306956	-0.131541	0.338912	0.039861	0.303684	0.261078	-0.105151	-0.094196	-0.126034	-0.212938	-0.185544	0.070399	0.105909	-0.142919	0.042353	0.353794	0.216039	-0.080733	0.173725	0.053831	-0.222282	-0.332364	0.439157	0.247735	-0.201353	0.234974	0.170309	0.213011	-0.225006	0.195388	0.138903	0.123062	-0.016171	0.05471	0.063739	0.079579	0.163247	-0.189732	0.208053	0.088092	-0.093772	-0.076303	0.063522	0.222313	0.207792	0.045628	-0.183395	0.11026	0.126256	0.355293	0.060215	0.06562	0.002875	-0.106401	-0.121993	0.064525	-0.219193	0.1661	-0.058549	0.274182	0.157392	-0.14101	0.435711	0.08746
2178.065674	0	-0.109507	0.035008	0.11687	-0.099225	-0.032918	0.11898	-0.021073	0.099163	0.045642	-0.065082	-0.15631	-0.105464	0.112774	0.088442	0.113573	0.30354	-0.14184	0.322622	0.010064	0.275379	0.230267	-0.120946	-0.096009	-0.129473	-0.214201	-0.170266	0.062265	0.098227	-0.142507	0.025094	0.327174	0.175555	-0.084893	0.146664	0.04647	-0.246879	-0.31021	0.405519	0.210618	-0.193977	0.22934	0.161774	0.208035	-0.234852	0.171069	0.085868	0.097455	0.000442	0.046664	0.07106	0.066533	0.163152	-0.186543	0.190841	0.091937	-0.083409	-0.106607	0.031931	0.18766	0.182172	0.022503	-0.187608	0.093103	0.124456	0.318949	0.06762	0.04284	0.008426	-0.098768	-0.099795	0.07464	-0.210352	0.144524	-0.066998	0.262595	0.138161	-0.168972	0.408103	0.084459
2176.779785	0	-0.149476	-0.001214	0.085765	-0.132959	-0.024575	0.089307	-0.017115	0.085424	0.019597	-0.111023	-0.179466	-0.124709	0.088376	0.07905	0.092773	0.28851	-0.157648	0.28745	-0.013523	0.249244	0.192176	-0.149635	-0.113912	-0.159434	-0.242864	-0.180873	0.045014	0.06832	-0.151143	0.001018	0.289569	0.135436	-0.096496	0.111452	0.024565	-0.273697	-0.294704	0.35734	0.16077	-0.190681	0.217834	0.152113	0.189759	-0.260856	0.149288	0.021221	0.069436	0.003885	0.023393	0.051195	0.032126	0.143305	-0.197977	0.157899	0.085636	-0.088964	-0.132497	-0.00358	0.145021	0.153483	0.003797	-0.192594	0.07899	0.107511	0.275027	0.071152	0.00784	0.004821	-0.117417	-0.086418	0.078788	-0.205691	0.111547	-0.087409	0.23879	0.117755	-0.201563	0.356296	0.074973
2175.494141	0	-0.183216	-0.049815	0.046895	-0.15298	-0.029753	0.054039	-0.030071	0.058143	-0.023365	-0.146504	-0.199062	-0.154537	0.059052	0.064175	0.055156	0.258191	-0.175377	0.240065	-0.024079	0.228976	0.157978	-0.176638	-0.142512	-0.196383	-0.279761	-0.204548	0.023205	0.026698	-0.16206	-0.025859	0.251581	0.102287	-0.119853	0.074825	-0.003651	-0.290643	-0.283845	0.3044	0.108567	-0.188055	0.199509	0.140587	0.16176	-0.281848	0.143182	-0.032297	0.042226	-0.004009	-0.012796	0.01515	-0.010928	0.109843	-0.217505	0.115423	0.072872	-0.099284	-0.145477	-0.036546	0.110991	0.124105	-0.00535	-0.195772	0.064556	0.082705	0.22444	0.065788	-0.032918	0.002041	-0.149166	-0.080796	0.073283	-0.203967	0.078683	-0.11125	0.209238	0.099918	-0.232149	0.292025	0.055513
2174.208496	0	-0.199231	-0.092592	0.021403	-0.152901	-0.04461	0.029988	-0.052955	0.018932	-0.067627	-0.16519	-0.205711	-0.184824	0.031689	0.041918	0.008854	0.221504	-0.191077	0.196916	-0.028698	0.216446	0.13856	-0.190562	-0.166087	-0.216557	-0.297898	-0.219837	0.004503	-0.010141	-0.16957	-0.045535	0.227029	0.077444	-0.150216	0.044252	-0.019768	-0.295209	-0.273173	0.260431	0.065804	-0.18336	0.177181	0.125007	0.137126	-0.283751	0.148376	-0.061224	0.019156	-0.014149	-0.048568	-0.017171	-0.044423	0.076988	-0.230567	0.079499	0.063635	-0.098436	-0.152941	-0.062322	0.097016	0.096685	-0.009769	-0.198336	0.049598	0.060371	0.176662	0.0524	-0.063344	0.008836	-0.170699	-0.079298	0.061195	-0.195333	0.056764	-0.128525	0.183152	0.082819	-0.255631	0.233633	0.031571
2172.922607	0	-0.194605	-0.118824	0.016886	-0.137176	-0.059998	0.023734	-0.072718	-0.017207	-0.09374	-0.166595	-0.197698	-0.200801	0.012036	0.022933	-0.024459	0.193355	-0.196622	0.171865	-0.036001	0.214219	0.136567	-0.190352	-0.170418	-0.209452	-0.285366	-0.211592	-0.000797	-0.031044	-0.171807	-0.049576	0.219187	0.061766	-0.175224	0.025947	-0.010698	-0.290496	-0.25868	0.238206	0.038804	-0.173128	0.158799	0.112096	0.129927	-0.269127	0.154515	-0.066568	0.008352	-0.016596	-0.067102	-0.032267	-0.056353	0.058093	-0.22781	0.06483	0.062897	-0.078361	-0.163625	-0.078474	0.102494	0.077334	-0.015929	-0.196248	0.037789	0.044392	0.144607	0.036782	-0.069825	0.02563	-0.16809	-0.075873	0.049711	-0.171202	0.048411	-0.134337	0.168506	0.066573	-0.267345	0.194778	0.01716
2171.636963	0	-0.178531	-0.126639	0.027323	-0.111802	-0.067194	0.028721	-0.078647	-0.031918	-0.092181	-0.152003	-0.182627	-0.192545	0.004958	0.020866	-0.030238	0.183784	-0.185037	0.164507	-0.045339	0.220207	0.145638	-0.181121	-0.154157	-0.181422	-0.25099	-0.180836	0.009847	-0.033783	-0.167369	-0.037774	0.218604	0.05661	-0.184717	0.0242	0.020108	-0.279266	-0.239686	0.241915	0.026571	-0.156526	0.153733	0.112802	0.141978	-0.24955	0.161448	-0.057262	0.015815	-0.007893	-0.060575	-0.027393	-0.046606	0.058344	-0.208799	0.072256	0.067093	-0.045441	-0.174752	-0.083382	0.118901	0.069522	-0.021952	-0.180909	0.03431	0.033821	0.133335	0.025351	-0.052504	0.046322	-0.146608	-0.064663	0.047607	-0.133692	0.047678	-0.132198	0.165975	0.056085	-0.266394	0.178255	0.022098
2170.351074	0	-0.162754	-0.120741	0.043534	-0.081244	-0.062237	0.033102	-0.069449	-0.02099	-0.070805	-0.125143	-0.171394	-0.163681	0.009159	0.037424	-0.014416	0.19122	-0.158652	0.162533	-0.049013	0.22406	0.153323	-0.16867	-0.130124	-0.14704	-0.214729	-0.14101	0.02676	-0.023044	-0.155603	-0.017688	0.215807	0.059503	-0.17923	0.038588	0.055541	-0.263816	-0.218618	0.260802	0.021116	-0.139583	0.166002	0.129281	0.159834	-0.231379	0.175009	-0.043705	0.034458	0.008735	-0.037329	-0.007359	-0.025214	0.073762	-0.180637	0.088796	0.067939	-0.015387	-0.176923	-0.076637	0.137131	0.069887	-0.020055	-0.151013	0.040718	0.028913	0.136084	0.020128	-0.025393	0.064698	-0.12054	-0.04423	0.059002	-0.09542	0.044939	-0.128075	0.167744	0.055116	-0.259699	0.178439	0.040851
2169.06543	0	-0.153675	-0.1084	0.059889	-0.052586	-0.048633	0.030628	-0.053114	0.001266	-0.04759	-0.094633	-0.171325	-0.12961	0.016435	0.058972	0.00468	0.20467	-0.129239	0.155975	-0.043747	0.215396	0.14994	-0.158575	-0.112834	-0.118213	-0.191262	-0.108074	0.037338	-0.006705	-0.13987	0.00459	0.210805	0.063775	-0.169033	0.060544	0.079172	-0.247968	-0.198185	0.274621	0.012681	-0.131153	0.189306	0.151365	0.167117	-0.211532	0.193374	-0.03364	0.048421	0.027188	-0.013313	0.017615	-0.005707	0.095787	-0.154221	0.101692	0.060996	-0.000398	-0.166931	-0.061561	0.152234	0.074105	-0.008205	-0.11872	0.04969	0.030545	0.142404	0.018218	-0.00539	0.078033	-0.098734	-0.019119	0.078636	-0.069769	0.035542	-0.123527	0.165551	0.061867	-0.255587	0.188795	0.057613
2167.779541	0	-0.14887	-0.093495	0.07855	-0.033243	-0.030102	0.02584	-0.040003	0.016903	-0.03071	-0.06668	-0.178014	-0.102956	0.01923	0.072839	0.016455	0.214744	-0.103986	0.147412	-0.031219	0.197402	0.136555	-0.150996	-0.104314	-0.09891	-0.178787	-0.089999	0.040954	0.01083	-0.124802	0.028639	0.212333	0.069583	-0.159801	0.080402	0.088092	-0.23387	-0.176957	0.273262	0.001137	-0.131267	0.216241	0.171042	0.162108	-0.18624	0.211624	-0.029348	0.051028	0.043765	0.002761	0.037288	0.005962	0.118752	-0.136004	0.107912	0.053187	0.003328	-0.150055	-0.04136	0.163793	0.085851	0.010028	-0.097784	0.05214	0.039014	0.147188	0.018817	0.002013	0.088807	-0.079472	0.006191	0.100359	-0.058252	0.026669	-0.113541	0.16177	0.073701	-0.257454	0.202851	0.063123
2166.493896	0	-0.144766	-0.076541	0.10125	-0.022918	-0.010355	0.025102	-0.03189	0.020505	-0.019338	-0.045935	-0.182189	-0.087393	0.017133	0.076231	0.022402	0.218622	-0.086409	0.143211	-0.016973	0.185348	0.12644	-0.143082	-0.095098	-0.087615	-0.167217	-0.082341	0.042628	0.028381	-0.111566	0.053906	0.221954	0.08237	-0.150038	0.093153	0.090264	-0.218909	-0.153097	0.262857	-0.006161	-0.131975	0.239534	0.18744	0.155723	-0.157115	0.227396	-0.027827	0.048224	0.057889	0.01306	0.044628	0.012795	0.139371	-0.124498	0.112475	0.054967	0.00794	-0.130393	-0.020602	0.172507	0.108939	0.028951	-0.092153	0.044748	0.05364	0.15084	0.026488	0.000901	0.100129	-0.05983	0.028069	0.122112	-0.054511	0.02944	-0.095189	0.162924	0.092079	-0.255524	0.215465	0.061571
2165.208008	0	-0.139728	-0.060226	0.124527	-0.01433	0.006871	0.028556	-0.024737	0.018964	-0.010704	-0.033718	-0.176823	-0.081406	0.014725	0.07595	0.028299	0.219638	-0.07741	0.142114	-0.004409	0.189088	0.127453	-0.13118	-0.079048	-0.081564	-0.15212	-0.075193	0.045236	0.042946	-0.098196	0.073557	0.23215	0.104159	-0.13586	0.09888	0.092956	-0.19899	-0.126373	0.255143	-0.00434	-0.126361	0.25523	0.202348	0.157357	-0.130784	0.243797	-0.028322	0.048112	0.069527	0.021724	0.040849	0.021495	0.153316	-0.113172	0.117404	0.069374	0.022458	-0.109272	-0.005935	0.174054	0.136855	0.045307	-0.095852	0.033364	0.072837	0.153448	0.044447	-0.00311	0.112467	-0.042521	0.043135	0.142585	-0.052056	0.046008	-0.072393	0.17003	0.11533	-0.240536	0.220945	0.061314
2163.922363	0	-0.133832	-0.051081	0.140303	-0.00346	0.01767	0.031317	-0.017221	0.019961	-0.006156	-0.028817	-0.162951	-0.0829	0.014284	0.077717	0.035232	0.22283	-0.078367	0.137217	0.005074	0.202584	0.132329	-0.114639	-0.059858	-0.078479	-0.138207	-0.063304	0.048184	0.047423	-0.085572	0.078258	0.235082	0.126733	-0.120436	0.098845	0.096819	-0.174993	-0.099095	0.252221	0.002404	-0.114914	0.261713	0.21538	0.165076	-0.112886	0.261007	-0.03293	0.051859	0.07694	0.029167	0.033785	0.034471	0.156643	-0.098548	0.119407	0.088163	0.046655	-0.090092	-0.003359	0.162343	0.154813	0.055688	-0.101707	0.026301	0.092296	0.150877	0.067648	-0.008286	0.123465	-0.032406	0.049619	0.155234	-0.049309	0.066394	-0.052214	0.176755	0.135309	-0.214976	0.217025	0.064604
2162.636719	0	-0.129101	-0.053617	0.143023	0.005806	0.019444	0.029757	-0.013336	0.02239	-0.007045	-0.028757	-0.148242	-0.087716	0.012936	0.08044	0.038925	0.231018	-0.087944	0.124217	0.010488	0.212453	0.129158	-0.096824	-0.04612	-0.075623	-0.132083	-0.049782	0.050924	0.036696	-0.078776	0.06551	0.229706	0.138344	-0.114643	0.095317	0.099413	-0.154721	-0.07559	0.24668	0.005677	-0.103125	0.259215	0.222957	0.171115	-0.105057	0.271714	-0.041219	0.057029	0.077351	0.034485	0.029176	0.048513	0.150331	-0.083709	0.116022	0.099893	0.073044	-0.079364	-0.012747	0.138558	0.153168	0.054902	-0.105229	0.027218	0.103873	0.137936	0.086012	-0.015849	0.129181	-0.031118	0.048687	0.151872	-0.047571	0.078019	-0.039635	0.178331	0.142847	-0.191299	0.207473	0.066678
2161.35083	0	-0.129266	-0.062867	0.134604	0.008146	0.013606	0.024052	-0.015754	0.019109	-0.010113	-0.030615	-0.14079	-0.0891	0.006948	0.078631	0.034733	0.241349	-0.09903	0.104686	0.011677	0.212594	0.11594	-0.081387	-0.043042	-0.07011	-0.134404	-0.040554	0.054466	0.015052	-0.080715	0.042408	0.219897	0.134678	-0.125217	0.091989	0.100555	-0.147905	-0.060585	0.234651	0.002702	-0.094545	0.251112	0.223081	0.171406	-0.10535	0.267118	-0.047002	0.062819	0.070135	0.037628	0.0257	0.059424	0.141554	-0.074002	0.109368	0.099534	0.092311	-0.080908	-0.025146	0.114452	0.136207	0.042348	-0.103954	0.034743	0.100317	0.115483	0.09373	-0.026473	0.127384	-0.034943	0.044904	0.134065	-0.046667	0.076803	-0.034579	0.175659	0.137858	-0.179691	0.199245	0.063106
